PRM

26/04/25 14:00
Brislington 1st
1 - 2
Brixham AFC 1st

Premier,PRM,26/04/25 14:00,Brislington 1st,Brislington 1st,1 - 2,Brixham AFC 1st,Brixham AFC 1st,Premier
PRM

21/04/25 13:00
Brislington 1st
1 - 2
Shepton Mallet 1st

Premier,PRM,21/04/25 13:00,Brislington 1st,Brislington 1st,1 - 2,Shepton Mallet 1st,Shepton Mallet 1st,Premier
PRM

18/04/25 15:00
Portishead Town 1st
1 - 0
Brislington 1st

Premier,PRM,18/04/25 15:00,Portishead Town 1st,Portishead Town 1st,1 - 0,Brislington 1st,Brislington 1st,Premier
PRM

12/04/25 15:00
Torpoint Athletic 1st
3 - 0
Brislington 1st

Premier,PRM,12/04/25 15:00,Torpoint Athletic 1st,Torpoint Athletic 1st,3 - 0,Brislington 1st,Brislington 1st,Premier
PRM

05/04/25 15:00
Brislington 1st
1 - 0
Bridgwater United FC 1st

Premier,PRM,05/04/25 15:00,Brislington 1st,Brislington 1st,1 - 0,Bridgwater United FC 1st,Bridgwater United FC 1st,Premier
PRM

29/03/25 15:00
Brixham AFC 1st
2 - 1
Brislington 1st

Premier,PRM,29/03/25 15:00,Brixham AFC 1st,Brixham AFC 1st,2 - 1,Brislington 1st,Brislington 1st,Premier
PRM

22/03/25 15:00
Wellington 1st
0 - 1
Brislington 1st

Premier,PRM,22/03/25 15:00,Wellington 1st,Wellington 1st,0 - 1,Brislington 1st,Brislington 1st,Premier
PRM

08/03/25 15:00
Brislington 1st
2 - 1
Wellington 1st

Premier,PRM,08/03/25 15:00,Brislington 1st,Brislington 1st,2 - 1,Wellington 1st,Wellington 1st,Premier
PRM

01/03/25 15:00
Brislington 1st
4 - 3
Barnstaple Town FC 1st

Premier,PRM,01/03/25 15:00,Brislington 1st,Brislington 1st,4 - 3,Barnstaple Town FC 1st,Barnstaple Town FC 1st,Premier
PRM

22/02/25 15:00
Buckland Athletic 1st
2 - 0
(HT 2-0)
Brislington 1st

Premier,PRM,22/02/25 15:00,Buckland Athletic 1st,Buckland Athletic 1st,2 - 0
(HT 2-0),Brislington 1st,Brislington 1st,Premier,(HT 2-0),(HT 2-0)
PRM

15/02/25 15:00
St Blazey 1st
0 - 1
Brislington 1st

Premier,PRM,15/02/25 15:00,St Blazey 1st,St Blazey 1st,0 - 1,Brislington 1st,Brislington 1st,Premier
PRM

08/02/25 15:00
Street FC 1st
0 - 2
Brislington 1st

Premier,PRM,08/02/25 15:00,Street FC 1st,Street FC 1st,0 - 2,Brislington 1st,Brislington 1st,Premier
PRM

04/02/25 19:45
Brislington 1st
4 - 4
Paulton Rovers FC 1st

Premier,PRM,04/02/25 19:45,Brislington 1st,Brislington 1st,4 - 4,Paulton Rovers FC 1st,Paulton Rovers FC 1st,Premier
PRM

01/02/25 15:00
Brislington 1st
0 - 3
Clevedon Town FC 1st

Premier,PRM,01/02/25 15:00,Brislington 1st,Brislington 1st,0 - 3,Clevedon Town FC 1st,Clevedon Town FC 1st,Premier
PRM

18/01/25 15:00
Paulton Rovers FC 1st
4 - 0
Brislington 1st

Premier,PRM,18/01/25 15:00,Paulton Rovers FC 1st,Paulton Rovers FC 1st,4 - 0,Brislington 1st,Brislington 1st,Premier
PRM

01/01/25 13:00
Shepton Mallet 1st
2 - 0
Brislington 1st

Premier,PRM,01/01/25 13:00,Shepton Mallet 1st,Shepton Mallet 1st,2 - 0,Brislington 1st,Brislington 1st,Premier
PRM

26/12/24 13:30
Brislington 1st
0 - 3
Portishead Town 1st

Premier,PRM,26/12/24 13:30,Brislington 1st,Brislington 1st,0 - 3,Portishead Town 1st,Portishead Town 1st,Premier
O

18/12/24 19:30
Clevedon Town FC 1st
5 - 0
Brislington 1st

Les Phillips Cup,O,18/12/24 19:30,Clevedon Town FC 1st,Clevedon Town FC 1st,5 - 0,Brislington 1st,Brislington 1st,Les Phillips Cup
PRM

14/12/24 15:00
Bridgwater United FC 1st
1 - 1
Brislington 1st

Premier,PRM,14/12/24 15:00,Bridgwater United FC 1st,Bridgwater United FC 1st,1 - 1,Brislington 1st,Brislington 1st,Premier
PRM

30/11/24 15:00
Brislington 1st
3 - 0
Street FC 1st

Premier,PRM,30/11/24 15:00,Brislington 1st,Brislington 1st,3 - 0,Street FC 1st,Street FC 1st,Premier
PRM

27/11/24 19:30
Clevedon Town FC 1st
5 - 1
Brislington 1st

Premier,PRM,27/11/24 19:30,Clevedon Town FC 1st,Clevedon Town FC 1st,5 - 1,Brislington 1st,Brislington 1st,Premier
PRM

16/11/24 15:00
Ivybridge Town 1st
1 - 1
Brislington 1st

Premier,PRM,16/11/24 15:00,Ivybridge Town 1st,Ivybridge Town 1st,1 - 1,Brislington 1st,Brislington 1st,Premier
PRM

09/11/24 15:00
Ilfracombe Town 1st
2 - 2
Brislington 1st

Premier,PRM,09/11/24 15:00,Ilfracombe Town 1st,Ilfracombe Town 1st,2 - 2,Brislington 1st,Brislington 1st,Premier
PRM

02/11/24 15:00
Brislington 1st
2 - 1
Torpoint Athletic 1st

Premier,PRM,02/11/24 15:00,Brislington 1st,Brislington 1st,2 - 1,Torpoint Athletic 1st,Torpoint Athletic 1st,Premier
O

29/10/24 19:45
Brislington 1st
1 - 4
Frome Town

Somerset CC,O,29/10/24 19:45,Brislington 1st,Brislington 1st,1 - 4,Frome Town,Frome Town,Somerset CC
PRM

26/10/24 15:00
AFC St Austell 1st
2 - 1
Brislington 1st

Premier,PRM,26/10/24 15:00,AFC St Austell 1st,AFC St Austell 1st,2 - 1,Brislington 1st,Brislington 1st,Premier
O

22/10/24 19:45
Brislington 1st
2 - 1
(HT 0-1)
Shirehampton First

Les Phillips Cup,O,22/10/24 19:45,Brislington 1st,Brislington 1st,2 - 1
(HT 0-1),Shirehampton First,Shirehampton First,Les Phillips Cup,(HT 0-1),(HT 0-1)
PRM

12/10/24 15:00
Brislington 1st
1 - 3
Buckland Athletic 1st

Premier,PRM,12/10/24 15:00,Brislington 1st,Brislington 1st,1 - 3,Buckland Athletic 1st,Buckland Athletic 1st,Premier
PRM

05/10/24 15:00
Brislington 1st
1 - 2
Saltash United 1st

Premier,PRM,05/10/24 15:00,Brislington 1st,Brislington 1st,1 - 2,Saltash United 1st,Saltash United 1st,Premier
O

01/10/24 19:45
Brislington 1st
2 - 0
Hallen First

Les Phillips Cup,O,01/10/24 19:45,Brislington 1st,Brislington 1st,2 - 0,Hallen First,Hallen First,Les Phillips Cup
PRM

28/09/24 15:00
Oldland Abbotonians 1st
1 - 0
Brislington 1st

Premier,PRM,28/09/24 15:00,Oldland Abbotonians 1st,Oldland Abbotonians 1st,1 - 0,Brislington 1st,Brislington 1st,Premier
O

22/09/24 12:00
Berks County
3 - 0
Brislington 1st

FA Vase,O,22/09/24 12:00,Berks County,Berks County,3 - 0,Brislington 1st,Brislington 1st,FA Vase
PRM

17/09/24 19:30
Nailsea & Tickenham 1st
1 - 1
Brislington 1st

Premier,PRM,17/09/24 19:30,Nailsea & Tickenham 1st,Nailsea & Tickenham 1st,1 - 1,Brislington 1st,Brislington 1st,Premier
PRM

14/09/24 15:00
Brislington 1st
2 - 0
Ilfracombe Town 1st

Premier,PRM,14/09/24 15:00,Brislington 1st,Brislington 1st,2 - 0,Ilfracombe Town 1st,Ilfracombe Town 1st,Premier
PRM

10/09/24 19:45
Brislington 1st
6 - 0
Welton Rovers 1st

Premier,PRM,10/09/24 19:45,Brislington 1st,Brislington 1st,6 - 0,Welton Rovers 1st,Welton Rovers 1st,Premier
PRM

07/09/24 15:00
Barnstaple Town FC 1st
4 - 0
Brislington 1st

Premier,PRM,07/09/24 15:00,Barnstaple Town FC 1st,Barnstaple Town FC 1st,4 - 0,Brislington 1st,Brislington 1st,Premier
PRM

31/08/24 15:00
Brislington 1st
0 - 2
(HT 0-1)
Ivybridge Town 1st

Premier,PRM,31/08/24 15:00,Brislington 1st,Brislington 1st,0 - 2
(HT 0-1),Ivybridge Town 1st,Ivybridge Town 1st,Premier,(HT 0-1),(HT 0-1)
PRM

27/08/24 19:45
Brislington 1st
0 - 2
(HT 0-2)
Nailsea & Tickenham 1st

Premier,PRM,27/08/24 19:45,Brislington 1st,Brislington 1st,0 - 2
(HT 0-2),Nailsea & Tickenham 1st,Nailsea & Tickenham 1st,Premier,(HT 0-2),(HT 0-2)
O

24/08/24 15:00
Odd Down (BATH) First
0 - 2
(HT 0-0)
Brislington 1st

FA Vase,O,24/08/24 15:00,Odd Down (BATH) First,Odd Down (BATH) First,0 - 2
(HT 0-0),Brislington 1st,Brislington 1st,FA Vase,(HT 0-0),(HT 0-0)
PRM

17/08/24 15:00
Saltash United 1st
1 - 3
Brislington 1st

Premier,PRM,17/08/24 15:00,Saltash United 1st,Saltash United 1st,1 - 3,Brislington 1st,Brislington 1st,Premier
PRM

13/08/24 19:45
Brislington 1st
2 - 1
Oldland Abbotonians 1st

Premier,PRM,13/08/24 19:45,Brislington 1st,Brislington 1st,2 - 1,Oldland Abbotonians 1st,Oldland Abbotonians 1st,Premier
PRM

10/08/24 15:00
Brislington 1st
4 - 1
(HT 2-1)
AFC St Austell 1st

Premier,PRM,10/08/24 15:00,Brislington 1st,Brislington 1st,4 - 1
(HT 2-1),AFC St Austell 1st,AFC St Austell 1st,Premier,(HT 2-1),(HT 2-1)
PRM

06/08/24 19:30
Welton Rovers 1st
0 - 4
Brislington 1st

Premier,PRM,06/08/24 19:30,Welton Rovers 1st,Welton Rovers 1st,0 - 4,Brislington 1st,Brislington 1st,Premier
O

03/08/24 15:00
Brislington 1st
0 - 2
Wallingford & Crowmarsh

FA Cup,O,03/08/24 15:00,Brislington 1st,Brislington 1st,0 - 2,Wallingford & Crowmarsh,Wallingford & Crowmarsh,FA Cup
O

31/07/24 19:45
Brislington 1st
0 - 3
Taunton Town

County Cup,O,31/07/24 19:45,Brislington 1st,Brislington 1st,0 - 3,Taunton Town,Taunton Town,County Cup
PRM

27/07/24 15:00
Brislington 1st
8 - 0
St Blazey 1st

Premier,PRM,27/07/24 15:00,Brislington 1st,Brislington 1st,8 - 0,St Blazey 1st,St Blazey 1st,Premier
